index,x,y_elevation,z,cumulative_length_m
657,-82.46266174316406,-2.7512242794036865,-581.2796020507812,1025.9212646484375
658,-82.88894653320312,-2.740863561630249,-582.7724609375,1027.473876953125
659,-83.30567169189453,-2.732815742492676,-584.2135620117188,1028.9739990234375
660,-83.72975158691406,-2.7233619689941406,-585.6674194335938,1030.488525390625
661,-84.15999603271484,-2.71547794342041,-587.1343994140625,1032.017333984375
662,-84.59632873535156,-2.7056078910827637,-588.614013671875,1033.56005859375
663,-85.0372543334961,-2.6950714588165283,-590.1060791015625,1035.115966796875
664,-85.48223876953125,-2.6867969036102295,-591.61083984375,1036.6851806640625
665,-85.91022491455078,-2.6746513843536377,-593.058349609375,1038.1947021484375
666,-86.34033203125,-2.668422222137451,-594.5171508789062,1039.7156982421875
667,-86.77245330810547,-2.658848285675049,-595.98681640625,1041.24755859375
668,-87.20580291748047,-2.6529486179351807,-597.4674682617188,1042.790283203125
669,-87.64019012451172,-2.6447672843933105,-598.9589233398438,1044.34375
670,-88.07524108886719,-2.6378087997436523,-600.4609985351562,1045.9075927734375
671,-88.5107421875,-2.6291685104370117,-601.9732666015625,1047.4814453125
672,-88.92472076416016,-2.624655246734619,-603.4236450195312,1048.9898681640625
673,-89.33805847167969,-2.618427038192749,-604.8831787109375,1050.5068359375
674,-89.75029754638672,-2.612483501434326,-606.35107421875,1052.0316162109375
675,-90.16144561767578,-2.6049916744232178,-607.8262329101562,1053.5631103515625
676,-90.56987762451172,-2.596147060394287,-609.306884765625,1055.09912109375
677,-90.97389221191406,-2.5905113220214844,-610.789794921875,1056.6361083984375
678,-91.37249755859375,-2.5855846405029297,-612.270751953125,1058.1697998046875
679,-91.76488494873047,-2.5810725688934326,-613.7486572265625,1059.698974609375
680,-92.1513900756836,-2.572754383087158,-615.2219848632812,1061.2222900390625
681,-92.53285217285156,-2.565674066543579,-616.6904907226562,1062.7396240234375
682,-92.90940856933594,-2.553636074066162,-618.1543579101562,1064.251220703125
683,-93.27997589111328,-2.545375347137451,-619.6129760742188,1065.7562255859375
684,-93.66241455078125,-2.534836769104004,-621.1387939453125,1067.329345703125
685,-94.03758239746094,-2.5272421836853027,-622.6592407226562,1068.8953857421875
686,-94.40450286865234,-2.51906156539917,-624.1739501953125,1070.453857421875
687,-94.76332092285156,-2.5096867084503174,-625.6836547851562,1072.0057373046875
688,-95.11551666259766,-2.496969699859619,-627.19189453125,1073.5546875
689,-95.46229553222656,-2.4836599826812744,-628.7049560546875,1075.1070556640625
690,-95.80168914794922,-2.475200891494751,-630.2156372070312,1076.655517578125
691,-96.13204193115234,-2.4680709838867188,-631.7249145507812,1078.2005615234375
692,-96.45222473144531,-2.4603283405303955,-633.2332153320312,1079.7425537109375
693,-96.76360321044922,-2.454517126083374,-634.7404174804688,1081.2816162109375
694,-97.06716918945312,-2.4443447589874268,-636.2464599609375,1082.8179931640625
695,-97.36460876464844,-2.4373226165771484,-637.751220703125,1084.351806640625
696,-97.65721893310547,-2.427483320236206,-639.2546997070312,1085.883544921875
697,-97.94464111328125,-2.4230704307556152,-640.7576293945312,1087.4136962890625
698,-98.2270736694336,-2.414268970489502,-642.2586059570312,1088.9410400390625
699,-98.50452423095703,-2.4107351303100586,-643.7595825195312,1090.467529296875
700,-98.7791748046875,-2.4004926681518555,-645.2594604492188,1091.992431640625
701,-99.04989624023438,-2.3901758193969727,-646.7579345703125,1093.5152587890625
702,-99.31614685058594,-2.3843610286712646,-648.2555541992188,1095.036376953125
703,-99.57849884033203,-2.368889093399048,-649.7526245117188,1096.5562744140625
704,-99.83618927001953,-2.3623852729797363,-651.2491455078125,1098.0748291015625
705,-100.08824920654297,-2.361624002456665,-652.7449340820312,1099.591796875
706,-100.33621215820312,-2.3569562435150146,-654.2399291992188,1101.1072998046875
707,-100.57923889160156,-2.3522307872772217,-655.7339477539062,1102.6209716796875
708,-100.81731414794922,-2.3411998748779297,-657.226318359375,1104.13232421875
709,-101.0506362915039,-2.326552152633667,-658.7176513671875,1105.641845703125
710,-101.27896881103516,-2.3149166107177734,-660.2083129882812,1107.14990234375
711,-101.50103759765625,-2.3050050735473633,-661.6978149414062,1108.6558837890625
712,-101.71647644042969,-2.298914909362793,-663.1859130859375,1110.159423828125
713,-101.92488098144531,-2.294426918029785,-664.673095703125,1111.6611328125
714,-102.12769317626953,-2.280743360519409,-666.15966796875,1113.16162109375
715,-102.33306121826172,-2.275435447692871,-667.7156982421875,1114.731201171875
716,-102.5307846069336,-2.2667548656463623,-669.2706298828125,1116.2987060546875
717,-102.7206039428711,-2.2613582611083984,-670.8250732421875,1117.86474609375
718,-102.90314483642578,-2.249678611755371,-672.378662109375,1119.4290771484375
719,-103.0781021118164,-2.2426114082336426,-673.931640625,1120.991943359375
720,-103.2468490600586,-2.2319891452789307,-675.48388671875,1122.5533447265625
721,-103.40926361083984,-2.22271466255188,-677.0348510742188,1124.11279296875
722,-103.56529998779297,-2.2117953300476074,-678.5847778320312,1125.670654296875
723,-103.71505737304688,-2.200234889984131,-680.1337890625,1127.2269287109375
724,-103.85899353027344,-2.1869025230407715,-681.6820068359375,1128.7818603515625
725,-103.99752044677734,-2.1750874519348145,-683.2293090820312,1130.33544921875
726,-104.13005065917969,-2.1615805625915527,-684.7761840820312,1131.8880615234375
727,-104.25605010986328,-2.1504533290863037,-686.32177734375,1133.4388427734375
728,-104.37531280517578,-2.1394429206848145,-687.8673095703125,1134.989013671875
729,-104.48754119873047,-2.128627061843872,-689.412353515625,1136.5380859375
730,-104.59276580810547,-2.1202971935272217,-690.95654296875,1138.0859375
731,-104.69031524658203,-2.110450029373169,-692.500244140625,1139.6328125
732,-104.7801513671875,-2.1015501022338867,-694.0431518554688,1141.1783447265625
733,-104.86141967773438,-2.0892860889434814,-695.5857543945312,1142.72314453125
734,-104.93451690673828,-2.0812578201293945,-697.127685546875,1144.266845703125
735,-104.99884033203125,-2.07063889503479,-698.669189453125,1145.8096923828125
736,-105.05473327636719,-2.062657594680786,-700.210693359375,1147.352294921875
737,-105.10271453857422,-2.0556585788726807,-701.752197265625,1148.89453125
738,-105.1429443359375,-2.0473711490631104,-703.293701171875,1150.4365234375
739,-105.17619323730469,-2.04056453704834,-704.8341674804688,1151.9774169921875
740,-105.202392578125,-2.0311965942382812,-706.3743286132812,1153.517822265625
741,-105.22209930419922,-2.0226423740386963,-707.9144897460938,1155.05810546875
742,-105.23616790771484,-2.013416290283203,-709.4544677734375,1156.59814453125
743,-105.2446060180664,-2.0065183639526367,-710.993408203125,1158.1370849609375
744,-105.2478256225586,-2.0007264614105225,-712.5322265625,1159.6759033203125
745,-105.24568176269531,-1.9927654266357422,-714.0708618164062,1161.2144775390625
746,-105.23831939697266,-1.98486328125,-715.6085205078125,1162.752197265625
747,-105.22625732421875,-1.975671648979187,-717.14599609375,1164.289794921875
748,-105.21019744873047,-1.9674433469772339,-718.6834106445312,1165.827392578125
749,-105.19105529785156,-1.958504319190979,-720.2196044921875,1167.36376953125
750,-105.16893005371094,-1.9498103857040405,-721.7557373046875,1168.900146484375
751,-105.1439208984375,-1.941833734512329,-723.29150390625,1170.4361572265625
752,-105.11597442626953,-1.932273030281067,-724.8262939453125,1171.9713134765625
753,-105.08589935302734,-1.9236336946487427,-726.3609008789062,1173.5062255859375
754,-105.05381774902344,-1.9129019975662231,-727.8945922851562,1175.040283203125
755,-105.02001953125,-1.9025920629501343,-729.4280395507812,1176.5740966796875
756,-104.98406219482422,-1.8922077417373657,-730.9610595703125,1178.1075439453125
757,-104.94609832763672,-1.8848716020584106,-732.4934692382812,1179.6405029296875
758,-104.90631866455078,-1.875568151473999,-734.0255737304688,1181.1732177734375
759,-104.8648910522461,-1.8685200214385986,-735.5572509765625,1182.7054443359375
760,-104.82130432128906,-1.8602849245071411,-737.0880126953125,1184.23681640625
761,-104.77536010742188,-1.8507901430130005,-738.6187744140625,1185.768310546875
762,-104.72733306884766,-1.8433781862258911,-740.1492309570312,1187.299560546875
763,-104.67719268798828,-1.8359962701797485,-741.6787109375,1188.829833984375
764,-104.6249771118164,-1.829402208328247,-743.2081298828125,1190.360107421875
765,-104.570556640625,-1.8238166570663452,-744.7374877929688,1191.8905029296875
766,-104.51361846923828,-1.8166230916976929,-746.2657470703125,1193.419921875
767,-104.45494079589844,-1.8135432004928589,-747.7938232421875,1194.94921875
768,-104.3936996459961,-1.8088154792785645,-749.321533203125,1196.4781494140625
769,-104.3300552368164,-1.8015165328979492,-750.848876953125,1198.0068359375
770,-104.26457214355469,-1.7965915203094482,-752.3756103515625,1199.5350341796875
771,-104.19718170166016,-1.7866950035095215,-753.90234375,1201.063232421875
772,-104.1283950805664,-1.7864032983779907,-755.428955078125,1202.59130859375
773,-104.05646514892578,-1.7780835628509521,-756.954345703125,1204.118408203125
774,-103.98209381103516,-1.7713385820388794,-758.479736328125,1205.6456298828125
775,-103.90604400634766,-1.7619386911392212,-760.0045776367188,1207.1724853515625
776,-103.82774353027344,-1.7509454488754272,-761.5286254882812,1208.6986083984375
777,-103.74813842773438,-1.7394999265670776,-763.0523071289062,1210.2244873046875
778,-103.66686248779297,-1.7289621829986572,-764.5752563476562,1211.7496337890625
779,-103.58442687988281,-1.718254804611206,-766.0979614257812,1213.274658203125
780,-103.49989318847656,-1.7139641046524048,-767.620361328125,1214.7994384765625
781,-103.41337585449219,-1.706437110900879,-769.1417236328125,1216.3232421875
782,-103.32567596435547,-1.6990658044815063,-770.6630859375,1217.84716796875
783,-103.23543548583984,-1.6891098022460938,-772.1838989257812,1219.3707275390625
784,-103.14334869384766,-1.6817728281021118,-773.7041015625,1220.893798828125
785,-103.04855346679688,-1.6738438606262207,-775.22412109375,1222.4168701171875
786,-102.95148468017578,-1.665840983390808,-776.7431640625,1223.9390869140625
787,-102.85262298583984,-1.6580005884170532,-778.2618408203125,1225.4610595703125
788,-102.75067901611328,-1.6490603685379028,-779.780517578125,1226.983154296875
789,-102.6464614868164,-1.6408177614212036,-781.298095703125,1228.5042724609375
790,-102.54100036621094,-1.6343098878860474,-782.8154296875,1230.0252685546875
791,-102.43341827392578,-1.6277949810028076,-784.332763671875,1231.5465087890625
792,-102.32463073730469,-1.6206721067428589,-785.8489990234375,1233.066650390625
793,-102.21399688720703,-1.6142405271530151,-787.364990234375,1234.586669921875
794,-102.10183715820312,-1.606273889541626,-788.8807373046875,1236.1065673828125
795,-101.98805236816406,-1.5998233556747437,-790.3960571289062,1237.626220703125
796,-101.87174224853516,-1.59335458278656,-791.9107055664062,1239.1453857421875
797,-101.75303649902344,-1.5862922668457031,-793.4253540039062,1240.6646728515625
798,-101.63240051269531,-1.5805976390838623,-794.9390258789062,1242.18310546875
799,-101.50892639160156,-1.572433590888977,-796.4523315429688,1243.7015380859375
800,-101.38388061523438,-1.56645667552948,-797.965576171875,1245.219970703125
801,-101.2566146850586,-1.5581320524215698,-799.4775390625,1246.7373046875
802,-101.12651062011719,-1.5501118898391724,-800.9892578125,1248.254638671875
803,-100.9944076538086,-1.5418580770492554,-802.5010986328125,1249.7723388671875
804,-100.85952758789062,-1.5338718891143799,-804.0119018554688,1251.2891845703125
805,-100.72095489501953,-1.5298571586608887,-805.5224609375,1252.80615234375
806,-100.57891845703125,-1.5253229141235352,-807.03173828125,1254.3221435546875
807,-100.4340591430664,-1.5192266702651978,-808.541015625,1255.83837890625
808,-100.28539276123047,-1.514522671699524,-810.0494384765625,1257.3541259765625
809,-100.13338470458984,-1.5107269287109375,-811.5572509765625,1258.86962890625
810,-99.97772979736328,-1.5054365396499634,-813.0638427734375,1260.38427734375
811,-99.81861114501953,-1.5006132125854492,-814.5695190429688,1261.8984375
812,-99.65556335449219,-1.4944641590118408,-816.073974609375,1263.4117431640625
813,-99.48924255371094,-1.491956114768982,-817.57763671875,1264.9246826171875
814,-99.31893920898438,-1.4862241744995117,-819.080078125,1266.436767578125
815,-99.14483642578125,-1.4813661575317383,-820.581298828125,1267.947998046875
816,-98.96685028076172,-1.4759677648544312,-822.0814819335938,1269.458740234375
817,-98.78460693359375,-1.4710785150527954,-823.5806274414062,1270.968994140625
818,-98.59793853759766,-1.467594027519226,-825.0786743164062,1272.478759765625
819,-98.40631103515625,-1.4628889560699463,-826.5751342773438,1273.987548828125
820,-98.20942687988281,-1.4586730003356934,-828.0704345703125,1275.495849609375
821,-98.00672912597656,-1.4543554782867432,-829.5643310546875,1277.0035400390625
822,-97.79829406738281,-1.4513245820999146,-831.056884765625,1278.5106201171875
823,-97.58356475830078,-1.4483197927474976,-832.5478515625,1280.0169677734375
824,-97.36235046386719,-1.4457288980484009,-834.0374145507812,1281.5228271484375
825,-97.13429260253906,-1.444872498512268,-835.5255737304688,1283.0284423828125
826,-96.89920043945312,-1.4473764896392822,-837.0123901367188,1284.5338134765625
827,-96.65692138671875,-1.4514626264572144,-838.4974975585938,1286.0386962890625
828,-96.40703582763672,-1.4576929807662964,-839.9812622070312,1287.54345703125
829,-96.14942169189453,-1.4614280462265015,-841.4636840820312,1289.0482177734375
830,-95.8841323852539,-1.4678027629852295,-842.9451904296875,1290.5533447265625
831,-95.61100006103516,-1.4725112915039062,-844.4252319335938,1292.0584716796875
832,-95.33007049560547,-1.4779573678970337,-845.904296875,1293.5640869140625
833,-95.0412368774414,-1.482551097869873,-847.3819580078125,1295.0697021484375
834,-94.74443054199219,-1.4881339073181152,-848.8582763671875,1296.57568359375
835,-94.43956756591797,-1.492181420326233,-850.3330688476562,1298.081787109375
836,-94.12681579589844,-1.495245337486267,-851.806396484375,1299.5880126953125
837,-93.80651092529297,-1.4976640939712524,-853.2781372070312,1301.0943603515625
838,-93.47828674316406,-1.4994759559631348,-854.7481079101562,1302.6007080078125
839,-93.14276123046875,-1.500315546989441,-856.2166137695312,1304.107177734375
840,-92.79931640625,-1.5015525817871094,-857.6834106445312,1305.61376953125
841,-92.44808197021484,-1.501787543296814,-859.1482543945312,1307.1202392578125
842,-92.08927154541016,-1.501767873764038,-860.6112670898438,1308.626708984375
843,-91.7231216430664,-1.5021194219589233,-862.0726318359375,1310.1334228515625
844,-91.34950256347656,-1.5022908449172974,-863.5320434570312,1311.6400146484375
845,-90.9684066772461,-1.5028822422027588,-864.9896850585938,1313.1468505859375
846,-90.57986450195312,-1.5029070377349854,-866.4453735351562,1314.6536865234375
847,-90.18408203125,-1.50379478931427,-867.8991088867188,1316.1605224609375
848,-89.78084564208984,-1.5036474466323853,-869.350830078125,1317.6673583984375
849,-89.37033081054688,-1.5046453475952148,-870.8005981445312,1319.17431640625
850,-88.95256805419922,-1.5051026344299316,-872.2484741210938,1320.681396484375
851,-88.52734375,-1.506222128868103,-873.694091796875,1322.1883544921875
852,-88.09491729736328,-1.5089048147201538,-875.1378173828125,1323.6956787109375
853,-87.6549301147461,-1.509953498840332,-876.579345703125,1325.2030029296875
854,-87.2075424194336,-1.512739658355713,-878.0187377929688,1326.7105712890625
855,-86.75237274169922,-1.5149250030517578,-879.455810546875,1328.21826171875
856,-86.28977966308594,-1.5160236358642578,-880.8905029296875,1329.725830078125
857,-85.81968688964844,-1.5176587104797363,-882.3228149414062,1331.2335205078125
858,-85.3416519165039,-1.518149733543396,-883.7527465820312,1332.741455078125
859,-84.85574340820312,-1.5203062295913696,-885.1800537109375,1334.2493896484375
860,-84.36163330078125,-1.5233575105667114,-886.6046752929688,1335.7574462890625
861,-83.85942077636719,-1.5255918502807617,-888.0264892578125,1337.265625
862,-83.34883117675781,-1.5284526348114014,-889.445556640625,1338.7740478515625
863,-82.83024597167969,-1.5315370559692383,-890.8617553710938,1340.282470703125
864,-82.30396270751953,-1.534773349761963,-892.2753295898438,1341.7911376953125
865,-81.76936340332031,-1.5387585163116455,-893.6860961914062,1343.300048828125
866,-81.22693634033203,-1.5429584980010986,-895.0939331054688,1344.80908203125
867,-80.6769027709961,-1.5469969511032104,-896.4988403320312,1346.318115234375
868,-80.11957550048828,-1.5504558086395264,-897.9012451171875,1347.827392578125
869,-79.55607604980469,-1.5529019832611084,-899.3012084960938,1349.3367919921875
870,-78.98650360107422,-1.5562570095062256,-900.6989135742188,1350.846435546875
871,-78.41085815429688,-1.5602498054504395,-902.0943603515625,1352.356201171875
872,-77.82910919189453,-1.5636645555496216,-903.4874267578125,1353.8662109375
873,-77.24163818359375,-1.566675066947937,-904.8779907226562,1355.3760986328125
874,-76.64837646484375,-1.5683900117874146,-906.2662353515625,1356.8861083984375
875,-76.04949188232422,-1.5687183141708374,-907.6522827148438,1358.3963623046875
876,-75.44483184814453,-1.5700327157974243,-909.035888671875,1359.9066162109375
877,-74.83486938476562,-1.5713565349578857,-910.4171752929688,1361.4168701171875
878,-74.22002410888672,-1.5728472471237183,-911.7964477539062,1362.92724609375
879,-73.6005630493164,-1.5777263641357422,-913.1735229492188,1364.4375
880,-72.9763412475586,-1.5809412002563477,-914.5480346679688,1365.947509765625
881,-72.34686279296875,-1.5860028266906738,-915.9197387695312,1367.4571533203125
882,-71.71200561523438,-1.5881785154342651,-917.2886352539062,1368.9664306640625
883,-71.0715103149414,-1.5883809328079224,-918.6544799804688,1370.475341796875
884,-70.4253158569336,-1.5882415771484375,-920.0172729492188,1371.98388671875
885,-69.77278900146484,-1.588309645652771,-921.3763427734375,1373.4918212890625
886,-69.11444091796875,-1.5863829851150513,-922.7322387695312,1374.99951171875
887,-68.45034790039062,-1.5849945545196533,-924.0847778320312,1376.5067138671875
888,-67.7805404663086,-1.5843874216079712,-925.4340209960938,1378.013427734375
889,-67.10455322265625,-1.5839931964874268,-926.779541015625,1379.51953125
890,-66.42279052734375,-1.583362102508545,-928.1216430664062,1381.0252685546875
891,-65.7350845336914,-1.582873821258545,-929.460205078125,1382.530517578125
892,-65.04143524169922,-1.5823733806610107,-930.7951049804688,1384.0352783203125
893,-64.34185791015625,-1.58194100856781,-932.12646484375,1385.5396728515625
894,-63.63633728027344,-1.5824503898620605,-933.4542236328125,1387.043701171875
895,-62.92487716674805,-1.5821013450622559,-934.7782592773438,1388.5472412109375
896,-62.20736312866211,-1.5836949348449707,-936.0986328125,1390.0504150390625
897,-61.484825134277344,-1.582781434059143,-937.4156494140625,1391.5531005859375
898,-60.75601577758789,-1.5859588384628296,-938.72900390625,1393.0555419921875
899,-60.02120590209961,-1.587593674659729,-940.0384521484375,1394.5574951171875
900,-59.2806396484375,-1.5933054685592651,-941.3446044921875,1396.0594482421875
901,-58.53421401977539,-1.5975277423858643,-942.6467895507812,1397.5609130859375
902,-57.78176498413086,-1.6023801565170288,-943.9452514648438,1399.0621337890625
903,-57.02308654785156,-1.604056715965271,-945.23974609375,1400.5631103515625
904,-56.25758743286133,-1.6064057350158691,-946.52978515625,1402.063720703125
905,-55.450138092041016,-1.6076674461364746,-947.873779296875,1403.632080078125
906,-54.634727478027344,-1.6087743043899536,-949.21240234375,1405.199951171875
907,-53.811363220214844,-1.6098712682724,-950.5457763671875,1406.7674560546875
908,-52.97976303100586,-1.6117826700210571,-951.8735961914062,1408.3345947265625
909,-52.140380859375,-1.6136465072631836,-953.1959228515625,1409.9013671875
910,-51.29341125488281,-1.6161856651306152,-954.5131225585938,1411.4678955078125
911,-50.439266204833984,-1.6188713312149048,-955.8252563476562,1413.0340576171875
912,-49.578739166259766,-1.622057557106018,-957.1326904296875,1414.599853515625
913,-48.71318817138672,-1.6250741481781006,-958.4365234375,1416.1654052734375
914,-47.843055725097656,-1.6279722452163696,-959.73681640625,1417.7305908203125
915,-46.96828842163086,-1.628442406654358,-961.033447265625,1419.2952880859375
916,-46.089263916015625,-1.6306136846542358,-962.32666015625,1420.859619140625
917,-45.20636749267578,-1.6304354667663574,-963.616943359375,1422.4237060546875
918,-44.319820404052734,-1.629531979560852,-964.904052734375,1423.9871826171875
919,-43.428592681884766,-1.6311678886413574,-966.1873779296875,1425.5501708984375
920,-42.53401565551758,-1.6293549537658691,-967.4676513671875,1427.1126708984375
921,-41.63502883911133,-1.6298481225967407,-968.7440185546875,1428.674560546875
922,-40.73200988769531,-1.630591869354248,-970.0164794921875,1430.235595703125
923,-39.82517623901367,-1.6295132637023926,-971.284912109375,1431.7955322265625
924,-38.9134407043457,-1.6315644979476929,-972.549072265625,1433.3548583984375
925,-37.996768951416016,-1.632059097290039,-973.8082885742188,1434.9130859375
926,-37.07493209838867,-1.6323790550231934,-975.0625610351562,1436.470458984375
927,-36.147216796875,-1.6349825859069824,-976.3114624023438,1438.0269775390625
928,-35.213897705078125,-1.6357307434082031,-977.5552978515625,1439.582763671875
929,-34.27495574951172,-1.636275053024292,-978.7932739257812,1441.13720703125
930,-33.32969284057617,-1.6367695331573486,-980.0255126953125,1442.6910400390625
931,-32.37846374511719,-1.6343450546264648,-981.2517700195312,1444.2437744140625
932,-31.420955657958984,-1.6324539184570312,-982.4722900390625,1445.7958984375
933,-30.456724166870117,-1.6301640272140503,-983.6856079101562,1447.3465576171875
934,-29.485998153686523,-1.6307246685028076,-984.8928833007812,1448.896484375
935,-28.508657455444336,-1.6254959106445312,-986.09326171875,1450.4451904296875
936,-27.524560928344727,-1.6230164766311646,-987.286865234375,1451.9930419921875
937,-26.5341796875,-1.6196775436401367,-988.4737548828125,1453.5396728515625
938,-25.53875160217285,-1.6146193742752075,-989.6551513671875,1455.08544921875
939,-24.537771224975586,-1.6105433702468872,-990.8304443359375,1456.630126953125
940,-23.531858444213867,-1.6081956624984741,-992.0003662109375,1458.173828125
941,-22.52011489868164,-1.6080502271652222,-993.1640014648438,1459.7166748046875
942,-21.50237464904785,-1.6074477434158325,-994.3209838867188,1461.258544921875
943,-20.479034423828125,-1.6048743724822998,-995.4716796875,1462.7994384765625
944,-19.45076560974121,-1.5996371507644653,-996.6165161132812,1464.3392333984375
945,-18.41741943359375,-1.5949938297271729,-997.755615234375,1465.8782958984375
946,-17.378704071044922,-1.5924056768417358,-998.8887329101562,1467.41650390625
947,-16.334701538085938,-1.5930421352386475,-1000.0158081054688,1468.953857421875
948,-15.285317420959473,-1.5947073698043823,-1001.1365356445312,1470.490234375
949,-14.231115341186523,-1.595412015914917,-1002.2527465820312,1472.026611328125
950,-13.169380187988281,-1.5962400436401367,-1003.3663940429688,1473.5662841796875
951,-12.098679542541504,-1.594035029411316,-1004.4801025390625,1475.1121826171875
952,-11.015807151794434,-1.5938823223114014,-1005.5950317382812,1476.66748046875
953,-9.919602394104004,-1.5922722816467285,-1006.7115478515625,1478.233154296875
954,-8.857989311218262,-1.5929503440856934,-1007.7819213867188,1479.7418212890625
955,-7.783055305480957,-1.5916786193847656,-1008.8543701171875,1481.261474609375
956,-6.695175647735596,-1.5916215181350708,-1009.9302978515625,1482.792724609375
957,-5.594613552093506,-1.5883903503417969,-1011.0098876953125,1484.3355712890625
958,-4.480401515960693,-1.586280107498169,-1012.0916137695312,1485.8897705078125
959,-3.352283000946045,-1.584591031074524,-1013.1748046875,1487.4549560546875
960,-2.262819528579712,-1.5829191207885742,-1014.208740234375,1488.958251953125
961,-1.1616300344467163,-1.5815616846084595,-1015.2413330078125,1490.468994140625
962,-0.049921873956918716,-1.5780870914459229,-1016.27197265625,1491.9862060546875
963,1.070501446723938,-1.574899673461914,-1017.3010864257812,1493.5086669921875
964,2.199535846710205,-1.5709203481674194,-1018.3277587890625,1495.0360107421875
965,3.337251663208008,-1.5668748617172241,-1019.3511352539062,1496.567626953125
966,4.48268461227417,-1.5639249086380005,-1020.3717041015625,1498.1031494140625
967,5.636514186859131,-1.5617862939834595,-1021.38818359375,1499.642333984375
968,6.7979841232299805,-1.562214732170105,-1022.4010009765625,1501.1846923828125
969,7.967104911804199,-1.5609854459762573,-1023.4096069335938,1502.7301025390625
970,9.143914222717285,-1.5591305494308472,-1024.41357421875,1504.278564453125
971,10.328158378601074,-1.556044340133667,-1025.4141845703125,1505.83056640625
972,11.51896858215332,-1.5515824556350708,-1026.411376953125,1507.3856201171875
973,12.716374397277832,-1.5470538139343262,-1027.405517578125,1508.943603515625
974,13.921316146850586,-1.5437960624694824,-1028.3951416015625,1510.5047607421875
975,15.133589744567871,-1.5413898229599,-1029.380859375,1512.0689697265625
976,16.35247039794922,-1.5372596979141235,-1030.362548828125,1513.6358642578125
977,17.578567504882812,-1.5341238975524902,-1031.3402099609375,1515.205810546875
978,18.811656951904297,-1.529815435409546,-1032.3134765625,1516.77880859375
979,20.0518856048584,-1.526394248008728,-1033.282470703125,1518.354736328125
980,21.23994255065918,-1.5239152908325195,-1034.200927734375,1519.858154296875
981,22.4340763092041,-1.5183182954788208,-1035.11474609375,1521.3638916015625
982,23.63361167907715,-1.513694167137146,-1036.024658203125,1522.87158203125
983,24.838022232055664,-1.5081394910812378,-1036.9312744140625,1524.3812255859375
984,26.047073364257812,-1.5034923553466797,-1037.8333740234375,1525.8916015625
985,27.261131286621094,-1.501646637916565,-1038.7301025390625,1527.40283203125
986,28.479122161865234,-1.4972487688064575,-1039.6219482421875,1528.9144287109375
987,29.701385498046875,-1.4928011894226074,-1040.5091552734375,1530.4268798828125
988,30.927181243896484,-1.4862838983535767,-1041.3919677734375,1531.939697265625
989,32.156471252441406,-1.482747197151184,-1042.2708740234375,1533.452880859375
990,33.38846969604492,-1.4785462617874146,-1043.146240234375,1534.9661865234375
991,34.6236572265625,-1.474689245223999,-1044.01806640625,1536.480224609375
992,35.861873626708984,-1.4681328535079956,-1044.8856201171875,1537.9940185546875
993,37.10319137573242,-1.4635534286499023,-1045.749267578125,1539.5084228515625
994,38.346805572509766,-1.456663727760315,-1046.6094970703125,1541.0230712890625
995,39.59355163574219,-1.449560284614563,-1047.4661865234375,1542.5380859375
996,40.844329833984375,-1.4442353248596191,-1048.317138671875,1544.0533447265625
997,42.09849548339844,-1.437591552734375,-1049.163330078125,1545.568603515625
998,43.35602951049805,-1.4308322668075562,-1050.0048828125,1547.0841064453125
999,44.61701965332031,-1.4247733354568481,-1050.841552734375,1548.5997314453125
1000,45.88146209716797,-1.4202245473861694,-1051.6737060546875,1550.1158447265625
1001,47.14936065673828,-1.413770318031311,-1052.5003662109375,1551.6317138671875
1002,48.420936584472656,-1.4096639156341553,-1053.32177734375,1553.1478271484375
1003,49.69544982910156,-1.4018081426620483,-1054.138916015625,1554.6641845703125
1004,50.973228454589844,-1.3950039148330688,-1054.951171875,1556.1802978515625
1005,52.253849029541016,-1.388472557067871,-1055.7591552734375,1557.69677734375
1006,53.53697967529297,-1.380920171737671,-1056.5633544921875,1559.213623046875
1007,54.8229866027832,-1.3721542358398438,-1057.3631591796875,1560.7305908203125
1008,56.11182403564453,-1.3650400638580322,-1058.158203125,1562.247314453125
1009,57.403202056884766,-1.3582133054733276,-1058.9488525390625,1563.7640380859375
1010,58.697200775146484,-1.3522529602050781,-1059.734619140625,1565.280517578125
1011,59.993919372558594,-1.3468685150146484,-1060.515380859375,1566.7965087890625
1012,61.292999267578125,-1.3405839204788208,-1061.2916259765625,1568.3125
1013,62.59477615356445,-1.333113670349121,-1062.0625,1569.8277587890625
1014,63.898990631103516,-1.325528860092163,-1062.8284912109375,1571.3427734375
1015,65.20553588867188,-1.3169225454330444,-1063.58935546875,1572.857177734375
1016,66.5145263671875,-1.3102627992630005,-1064.3443603515625,1574.37109375
1017,67.82592010498047,-1.3040097951889038,-1065.0936279296875,1575.884033203125
1018,69.1394271850586,-1.2963231801986694,-1065.837646484375,1577.396240234375
1019,70.45457458496094,-1.2888985872268677,-1066.5765380859375,1578.9072265625
1020,71.77137756347656,-1.2806504964828491,-1067.3099365234375,1580.4171142578125
1021,73.09011840820312,-1.2728852033615112,-1068.03759765625,1581.92578125
1022,74.41055297851562,-1.265311598777771,-1068.7598876953125,1583.4337158203125
1023,75.73273468017578,-1.2575695514678955,-1069.47607421875,1584.9400634765625
1024,77.05659484863281,-1.2487001419067383,-1070.1865234375,1586.445068359375
