t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
143.392,374.462,-1127.822,-0.0338,0.00135,-1.24,-0.595,1.158,0.0,-0.645,0.0242,98.4,-2.5e-05,14.75
143.441,375.775,-1127.893,-0.0323,0.00114,-0.253,-0.392,4.336,0.0,0.139,0.0056,98.86,6.1e-05,12.98
143.49,377.177,-1127.97,-0.0315,0.00097,-0.208,-0.266,4.059,0.0,0.058,-0.0037,99.32,6.1e-05,11.58
143.544,378.503,-1128.042,-0.0311,-0.00078,0.438,-0.075,2.517,0.0,0.513,0.0135,99.81,-4e-05,15.09
143.598,380.002,-1128.125,-0.0325,-0.00094,0.47,0.032,3.826,0.0,0.438,-0.0052,100.28,-3.9e-05,19.31
143.644,381.341,-1128.199,-0.0344,-0.00095,0.478,0.03,2.131,0.0,0.448,-0.0115,100.78,-4.1e-05,14.49
143.692,382.686,-1128.273,-0.0359,-0.00116,0.536,0.053,-0.046,0.0,0.483,0.0035,101.27,0.000108,12.85
143.744,384.206,-1128.357,-0.0372,-0.0013,-0.41,0.186,0.466,0.0,-0.596,0.0162,101.71,0.00056,14.0
143.792,385.564,-1128.432,-0.0388,-0.00116,0.28,0.257,2.667,0.0,0.024,-0.0041,102.17,0.000214,11.73
143.84,387.012,-1128.512,-0.0413,-0.00206,0.822,0.312,1.414,0.0,0.51,0.0004,102.64,-4.1e-05,9.95
143.892,388.382,-1128.588,-0.0444,-0.0021,0.839,0.359,1.112,0.0,0.48,0.0007,103.13,-4.3e-05,11.53
143.946,389.93,-1128.673,-0.0477,-0.00181,0.045,0.447,0.936,0.0,-0.402,0.0073,103.56,-4e-05,14.8
143.998,391.312,-1128.748,-0.0499,-0.00163,0.36,0.55,1.747,0.0,-0.19,0.0053,104.04,-8.9e-05,16.52
144.045,392.7,-1128.823,-0.0511,-0.0022,0.899,0.677,2.066,0.0,0.222,0.0069,104.5,1e-05,13.7
144.095,394.269,-1128.906,-0.0535,-0.00235,0.843,0.784,2.543,0.0,0.059,0.0016,104.95,-4.1e-05,12.68
144.144,395.669,-1128.981,-0.0558,-0.0018,0.821,0.764,2.144,0.0,0.056,-0.014,105.41,0.000186,10.88
144.196,397.251,-1129.064,-0.0579,-0.00139,0.712,0.633,-0.397,0.0,0.079,-0.0163,105.83,0.000325,12.75
144.246,398.664,-1129.138,-0.0597,-0.00082,0.559,0.443,-2.628,0.0,0.116,-0.0127,106.31,0.000123,12.36
144.298,400.171,-1129.217,-0.0612,-0.00019,0.205,0.283,-3.795,0.0,-0.077,-0.0025,106.77,-0.00019,15.2
144.343,401.685,-1129.295,-0.0616,0.00018,0.103,0.157,-3.211,0.0,-0.054,-0.0007,107.22,-0.00019,9.71
144.394,403.205,-1129.373,-0.0608,0.0004,-0.522,0.14,-2.506,0.0,-0.662,0.0107,107.63,-0.000186,9.94
144.449,404.642,-1129.445,-0.0594,0.00059,-0.155,0.165,-0.344,0.0,-0.32,0.0053,108.1,-0.000194,14.89
144.498,406.265,-1129.527,-0.058,0.00011,0.284,0.223,0.502,0.0,0.061,0.0054,108.55,-0.000197,13.62
144.547,407.714,-1129.599,-0.0573,0.00016,0.267,0.256,1.153,0.0,0.011,-0.0014,108.94,-0.000196,13.1
144.598,409.168,-1129.671,-0.0567,0.00049,0.172,0.22,0.666,0.0,-0.049,-0.0085,109.41,-0.000194,14.11
144.646,410.628,-1129.743,-0.0557,0.00091,0.111,0.106,-0.716,0.0,0.005,-0.0123,109.88,5e-06,11.9
144.689,412.369,-1129.829,-0.054,0.00117,-0.088,-0.041,-2.295,0.0,-0.047,-0.0085,110.32,6.4e-05,4.7
144.745,413.842,-1129.901,-0.0522,0.0013,-0.071,-0.169,-2.936,0.0,0.099,-0.0025,110.72,-0.000675,10.24
144.797,415.412,-1129.978,-0.0498,0.00113,-0.316,-0.189,-2.562,0.0,-0.127,0.0107,111.14,-0.000205,11.46
144.845,416.895,-1130.051,-0.0476,0.00121,-0.519,-0.117,-0.392,0.0,-0.402,0.0121,111.57,-0.000471,9.46
144.901,418.477,-1130.129,-0.046,0.00104,-0.232,-0.005,1.433,0.0,-0.228,0.0082,112.0,1e-05,15.15
144.95,420.065,-1130.208,-0.0454,0.00052,0.291,0.11,2.252,0.0,0.18,0.0042,112.4,-0.000358,14.63
144.998,421.565,-1130.282,-0.0452,0.00036,0.327,0.195,2.296,0.0,0.132,-0.0002,112.84,-0.000366,11.49
145.052,423.164,-1130.361,-0.0447,0.0006,0.271,0.206,1.691,0.0,0.065,-0.0073,113.26,-0.000627,14.94
145.102,424.77,-1130.44,-0.0434,0.0008,0.217,0.166,0.216,0.0,0.051,-0.0067,113.66,-0.000582,14.81
145.149,426.381,-1130.519,-0.0414,0.00101,0.15,0.108,-0.792,0.0,0.043,-0.004,114.08,-0.000221,11.62
145.2,427.999,-1130.598,-0.0391,0.00133,0.054,0.07,-1.167,0.0,-0.016,0.0008,114.47,-0.000229,12.29
145.254,429.526,-1130.673,-0.0368,0.00177,-0.315,0.076,-0.756,0.0,-0.391,0.0049,114.86,0.000202,16.32
145.304,431.154,-1130.754,-0.0345,0.00223,0.396,0.013,0.13,0.0,0.383,-0.0095,115.27,-0.00038,16.29
145.352,432.788,-1130.835,-0.0313,0.00232,-0.22,-0.064,-1.262,0.0,-0.157,-0.0041,115.65,-0.000233,13.17
145.403,434.427,-1130.915,-0.0284,0.00357,-0.227,-0.2,-1.534,0.0,-0.027,-0.0111,116.02,-0.000333,14.41
145.45,435.975,-1130.991,-0.0238,0.00393,-0.931,-0.261,-2.736,0.0,-0.67,0.0058,116.43,-0.000969,11.32
145.502,437.626,-1131.072,-0.0184,0.00441,-0.62,-0.299,-1.216,0.0,-0.321,0.001,116.81,0.000234,12.65
145.555,439.281,-1131.153,-0.0112,0.004,-0.529,-0.321,-0.766,0.0,-0.208,0.001,117.18,-0.000829,15.98
145.608,440.844,-1131.23,-0.0048,0.00448,-0.354,-0.469,-0.433,0.0,0.115,-0.0184,117.5,4.7e-05,17.83
145.659,442.509,-1131.312,0.0025,0.0052,-0.62,-0.728,-2.961,0.0,0.108,-0.0207,117.84,0.000862,18.39
145.707,444.081,-1131.39,0.0099,0.00599,-1.292,-0.983,-5.184,0.0,-0.308,-0.0085,118.21,0.00037,16.65
145.76,445.953,-1131.483,0.0209,0.00628,-1.396,-1.152,-5.101,0.0,-0.244,0.0031,118.52,0.000805,19.09
145.809,447.533,-1131.563,0.0301,0.00602,-1.895,-1.175,-3.375,0.0,-0.72,0.0144,118.81,0.000883,17.51
145.857,449.217,-1131.649,0.0393,0.00549,-1.043,-1.11,-0.464,0.0,0.067,0.0116,119.12,0.000162,15.33
145.906,450.904,-1131.736,0.0475,0.00428,-0.797,-0.957,1.314,0.0,0.16,0.0145,119.39,-0.000364,14.36
145.956,452.496,-1131.82,0.0541,0.00412,-0.96,-0.808,3.057,0.0,-0.152,0.0047,119.59,0.000616,14.27
146.009,454.188,-1131.911,0.0603,0.00448,-0.162,-0.899,2.967,0.0,0.737,-0.0283,119.71,-0.00035,17.1
146.059,455.883,-1132.003,0.0667,0.00411,-1.584,-1.065,-1.821,0.0,-0.519,-0.0136,119.81,0.00049,16.4
146.108,457.379,-1132.086,0.0712,0.00455,-0.395,-1.407,-3.308,0.0,1.012,-0.0304,119.88,0.000115,15.32
146.157,459.074,-1132.181,0.0784,0.00348,-1.236,-1.663,-6.837,0.0,0.427,0.0,119.88,-0.00034,14.62
146.214,460.769,-1132.277,0.083,0.0037,-2.32,-1.813,-5.125,0.0,-0.507,0.0059,119.74,0.000455,20.73
146.258,462.561,-1132.381,0.0885,0.00246,-1.42,-1.775,-3.003,0.0,0.354,0.0211,119.53,-0.00033,14.67
146.307,464.249,-1132.482,0.0908,-0.00046,-1.231,-1.366,0.769,0.0,0.135,0.053,119.32,0.000163,14.18
146.358,465.737,-1132.572,0.0886,-0.00254,-0.794,-0.772,8.169,0.0,-0.021,0.0401,119.11,-0.000349,14.73
146.408,467.419,-1132.677,0.0828,-0.00517,0.788,-0.166,11.877,0.0,0.954,0.0225,118.91,-0.000354,14.36
146.457,469.198,-1132.791,0.0716,-0.00752,2.081,0.413,12.134,0.0,1.667,0.0173,118.7,-5.3e-05,12.86
146.507,470.776,-1132.892,0.059,-0.00873,1.227,0.963,11.582,0.0,0.264,0.0162,118.51,-0.000411,13.24
146.559,472.449,-1133.002,0.0439,-0.00856,2.078,1.296,11.0,0.0,0.782,-0.0112,118.32,-0.000214,14.45
146.61,474.022,-1133.106,0.0289,-0.01009,1.854,1.662,6.648,0.0,0.192,0.0163,118.11,0.000168,15.28
146.653,475.69,-1133.216,0.0119,-0.01006,2.38,1.961,7.315,0.0,0.419,0.0035,117.91,3.8e-05,8.33
146.71,477.258,-1133.319,-0.0028,-0.01079,3.193,2.216,5.983,0.0,0.977,0.0043,117.73,0.000677,14.58
146.76,479.018,-1133.436,-0.021,-0.01041,2.187,2.453,5.099,0.0,-0.267,0.0065,117.53,0.000115,14.25
146.812,480.581,-1133.538,-0.0368,-0.00896,2.855,2.524,4.754,0.0,0.331,-0.015,117.33,-0.000379,15.65
146.863,482.335,-1133.651,-0.0513,-0.00843,2.171,2.573,1.415,0.0,-0.402,-0.0006,117.13,-0.000371,16.34
146.91,483.795,-1133.743,-0.0627,-0.00655,2.369,2.474,0.972,0.0,-0.105,-0.0189,116.93,0.000101,13.45
146.959,485.544,-1133.851,-0.0728,-0.00502,2.025,2.275,-1.975,0.0,-0.25,-0.0175,116.74,0.000696,12.16
147.012,487.194,-1133.95,-0.0796,-0.00279,1.107,1.973,-3.99,0.0,-0.866,-0.0212,116.54,-0.00038,14.6
147.063,488.744,-1134.04,-0.0823,-0.00033,0.928,1.493,-6.032,0.0,-0.565,-0.0354,116.35,-0.000268,15.34
147.114,490.484,-1134.137,-0.0809,0.00188,0.106,0.883,-9.592,0.0,-0.777,-0.035,116.14,0.001065,15.26
147.164,492.029,-1134.22,-0.0762,0.00432,-0.366,0.17,-12.203,0.0,-0.536,-0.0357,115.95,-0.000323,14.91
147.213,493.764,-1134.311,-0.067,0.0063,-1.569,-0.491,-14.264,0.0,-1.078,-0.0177,115.74,-0.000368,13.37
147.265,495.304,-1134.389,-0.0556,0.00822,-1.955,-1.043,-13.229,0.0,-0.912,-0.0077,115.54,0.00031,15.72
147.316,496.842,-1134.465,-0.0423,0.00909,-3.03,-1.36,-11.022,0.0,-1.67,0.0134,115.37,0.000593,16.19
147.36,498.473,-1134.544,-0.0267,0.00983,-2.594,-1.621,-6.343,0.0,-0.974,-0.0032,115.17,-0.000423,10.09
147.418,500.196,-1134.626,-0.0096,0.00908,-1.873,-1.941,-5.221,0.0,0.068,-0.0174,114.9,-0.000386,16.89
147.468,501.723,-1134.698,0.0045,0.00996,-2.753,-2.233,-6.404,0.0,-0.52,-0.0073,114.45,0.001062,16.34
147.515,503.339,-1134.775,0.0201,0.01034,-3.663,-2.427,-5.846,0.0,-1.235,0.0035,113.97,0.000789,13.13
147.564,504.853,-1134.847,0.0355,0.00923,-2.119,-2.556,-3.88,0.0,0.437,0.0023,113.26,0.000441,11.74
147.619,506.541,-1134.93,0.0505,0.00737,-1.847,-2.508,-2.579,0.0,0.661,0.0202,112.28,0.000153,16.62
147.668,508.122,-1135.009,0.0611,0.00653,-3.336,-2.285,0.965,0.0,-1.051,0.0261,111.31,0.000901,15.16
147.721,509.596,-1135.085,0.0693,0.00516,-1.304,-2.094,4.462,0.0,0.79,0.0032,110.12,-0.000308,17.66
147.768,511.054,-1135.163,0.0762,0.00223,-0.498,-1.768,3.812,0.0,1.27,0.0256,108.96,-5.1e-05,14.83
147.818,512.585,-1135.247,0.078,0.00089,-0.988,-1.295,6.527,0.0,0.307,0.0318,107.71,-0.000631,14.57
147.87,514.011,-1135.328,0.0779,-0.00013,-1.064,-0.806,9.454,0.0,-0.258,0.0188,106.49,-1.2e-05,16.99
147.919,515.596,-1135.42,0.0762,-0.00268,0.912,-0.405,9.788,0.0,1.317,0.0048,105.22,-0.000787,14.82
147.969,517.075,-1135.509,0.0711,-0.00561,1.642,-0.061,8.024,0.0,1.703,0.006,104.05,-0.000381,14.33
148.021,518.45,-1135.595,0.0614,-0.00729,2.262,0.237,6.873,0.0,2.025,0.0056,102.83,0.000575,16.47
148.07,519.81,-1135.683,0.0498,-0.00895,1.023,0.701,5.961,0.0,0.322,0.0336,101.67,-0.000899,15.14
148.123,521.408,-1135.791,0.0329,-0.01071,1.976,1.316,9.279,0.0,0.66,0.0373,100.62,-0.000396,17.19
148.169,522.821,-1135.889,0.0159,-0.01263,2.654,1.958,12.296,0.0,0.696,0.0253,99.62,-0.000396,12.53
148.221,524.139,-1135.983,-0.0029,-0.01579,4.149,2.761,12.85,0.0,1.387,0.0448,98.64,0.000279,14.48
148.272,525.444,-1136.076,-0.0241,-0.0182,5.378,3.668,16.057,0.0,1.71,0.0426,97.72,0.000422,14.9
148.323,526.818,-1136.176,-0.0489,-0.01918,4.93,4.639,18.138,0.0,0.292,0.0405,96.74,0.000478,16.19
148.372,528.098,-1136.27,-0.0734,-0.01922,6.624,5.4,19.411,0.0,1.224,0.0046,95.83,-0.001206,14.5
148.423,529.525,-1136.374,-0.1001,-0.01952,6.601,5.896,15.223,0.0,0.705,-0.0104,94.92,0.00032,14.98
148.473,530.781,-1136.463,-0.1239,-0.01755,6.902,6.164,9.922,0.0,0.738,-0.0146,94.06,-0.001086,14.79
148.524,532.026,-1136.549,-0.1443,-0.0148,5.455,6.084,5.355,0.0,-0.63,-0.0391,93.14,7.1e-05,15.21
148.573,533.491,-1136.646,-0.1637,-0.01146,4.575,5.706,-1.585,0.0,-1.13,-0.0446,92.28,7.1e-05,13.74
148.624,534.713,-1136.722,-0.1751,-0.00674,4.149,4.903,-7.577,0.0,-0.754,-0.0724,91.55,-0.000545,14.58
148.674,535.93,-1136.794,-0.1809,-0.00242,2.329,3.763,-16.048,0.0,-1.434,-0.0752,91.35,-0.000129,14.34
148.73,537.221,-1136.864,-0.1819,0.00284,-0.51,2.758,-22.811,0.0,-3.268,-0.0209,91.2,-0.00029,19.78
148.776,538.586,-1136.933,-0.1752,0.00755,-0.213,1.445,-20.103,0.0,-1.658,-0.078,91.05,-0.000416,15.93
148.829,539.797,-1136.988,-0.1631,0.01079,-1.936,-0.099,-26.251,0.0,-1.836,-0.0782,90.9,0.001153,18.78
148.872,541.007,-1137.04,-0.1479,0.01416,-3.101,-1.527,-30.887,0.0,-1.574,-0.0376,90.76,0.001153,11.27
148.926,542.291,-1137.09,-0.1277,0.01815,-5.33,-2.866,-28.557,0.0,-2.464,-0.0375,90.64,-7.5e-05,14.86
148.98,543.649,-1137.14,-0.1012,0.02048,-6.412,-3.959,-26.785,0.0,-2.453,-0.0123,90.51,-9e-05,18.35
149.027,544.854,-1137.183,-0.0758,0.02089,-6.775,-4.373,-21.847,0.0,-2.402,0.0565,90.38,0.000433,15.42
149.075,546.057,-1137.226,-0.0507,0.02055,-4.744,-4.893,-8.293,0.0,0.149,-0.0291,90.25,0.000356,13.36
149.129,547.409,-1137.274,-0.0235,0.01925,-6.394,-4.991,-10.389,0.0,-1.403,0.0406,90.11,-0.000351,16.9
149.174,548.608,-1137.318,-0.0015,0.01775,-6.059,-4.843,-1.971,0.0,-1.215,0.031,89.96,-0.000351,11.82
149.23,549.806,-1137.364,0.0192,0.01724,-4.291,-4.997,2.968,0.0,0.707,-0.0371,89.82,-0.000395,17.42
149.278,551.076,-1137.416,0.0394,0.01376,-4.742,-4.724,-3.086,0.0,-0.017,0.0543,89.67,-0.000613,15.0
149.329,552.419,-1137.476,0.0555,0.01173,-3.434,-4.36,5.459,0.0,0.926,0.0224,89.52,-0.001087,15.98
149.379,553.684,-1137.536,0.0681,0.00799,-2.83,-3.793,7.297,0.0,0.963,0.0408,89.39,-0.000893,14.82
149.432,554.873,-1137.598,0.0746,0.00493,-1.693,-3.141,11.323,0.0,1.448,0.0318,89.24,-0.002532,18.35
149.477,556.061,-1137.664,0.0784,0.0012,-0.518,-2.33,13.041,0.0,1.812,0.045,89.1,-0.002532,13.11
149.53,557.394,-1137.743,0.0778,-0.00226,0.755,-1.724,16.225,0.0,2.479,-0.0003,88.96,-0.003376,15.39
149.58,558.651,-1137.822,0.0728,-0.00516,-0.222,-0.752,12.121,0.0,0.53,0.0722,88.82,-0.004879,14.74
149.63,559.831,-1137.9,0.0649,-0.00747,2.098,0.221,19.432,0.0,1.877,0.0341,88.7,-0.004336,14.35
149.681,561.084,-1137.987,0.0545,-0.01174,3.565,1.171,19.46,0.0,2.394,0.0308,88.55,-0.005018,15.11
149.726,562.261,-1138.07,0.0395,-0.01373,4.308,2.049,19.011,0.0,2.259,0.0231,88.43,-0.005018,9.58
149.781,563.509,-1138.161,0.0214,-0.01417,3.925,2.81,17.562,0.0,1.116,0.0142,88.28,-0.006323,14.74
149.83,564.755,-1138.252,0.0029,-0.01471,4.321,3.624,15.207,0.0,0.697,0.0342,88.08,-0.006579,13.31
149.882,565.925,-1138.338,-0.0145,-0.01492,5.388,4.283,16.298,0.0,1.105,0.0066,87.8,-0.00722,14.94
149.934,567.163,-1138.428,-0.0321,-0.01488,5.56,4.793,13.163,0.0,0.767,0.0024,87.43,-0.007695,16.59
149.98,568.396,-1138.516,-0.0501,-0.01299,5.347,5.112,10.212,0.0,0.235,-0.0089,87.06,-0.009017,11.63
150.033,569.624,-1138.602,-0.0651,-0.01054,4.654,5.109,6.384,0.0,-0.455,-0.0339,86.7,-0.009017,14.66
150.085,570.775,-1138.68,-0.0761,-0.0078,4.421,4.929,-0.064,0.0,-0.508,-0.0248,86.35,-0.010301,16.17
150.136,571.993,-1138.759,-0.0841,-0.0037,2.89,5.011,-3.596,0.0,-2.121,0.0303,85.99,-0.010896,17.38
150.185,573.207,-1138.834,-0.0877,0.00145,3.237,4.957,1.637,0.0,-1.721,-0.0161,85.68,-0.01255,15.18
150.231,574.417,-1138.904,-0.0839,0.00536,1.912,4.429,-1.076,0.0,-2.517,-0.0682,85.38,-0.01255,11.45
150.284,575.693,-1138.972,-0.0741,0.01039,1.208,3.8,-10.571,0.0,-2.592,-0.0324,85.09,-0.012878,13.51
150.342,576.895,-1139.032,-0.0581,0.01861,0.202,2.453,-12.575,0.0,-2.251,-0.1222,84.87,-0.013189,21.41
150.386,578.025,-1139.083,-0.0354,0.02802,-3.784,0.661,-26.935,0.0,-4.445,-0.1092,84.73,-0.013961,15.03
150.438,579.223,-1139.133,-0.0034,0.03876,-6.771,-1.381,-35.848,0.0,-5.39,-0.0974,84.59,-0.01512,16.67
150.485,580.349,-1139.177,0.0416,0.04143,-7.993,-3.148,-40.844,0.0,-4.844,-0.0329,84.46,-0.01512,13.11
150.538,581.473,-1139.218,0.0905,0.04958,-9.469,-5.12,-35.343,0.0,-4.349,-0.0902,84.34,-0.015609,16.63
150.589,582.807,-1139.264,0.1577,0.05732,-12.234,-7.279,-39.428,0.0,-4.955,-0.0951,84.21,-0.016968,16.47
150.641,583.928,-1139.305,0.2178,0.06598,-14.799,-9.543,-43.191,0.0,-5.256,-0.09,84.05,-0.018292,18.53
150.688,585.041,-1139.346,0.2905,0.06431,-15.036,-11.208,-45.283,0.0,-3.829,0.0047,82.85,-0.018292,14.67
150.74,586.271,-1139.395,0.3724,0.07126,-17.85,-12.894,-33.282,0.0,-4.956,-0.0612,81.24,-0.020732,17.09
150.792,587.407,-1139.444,0.452,0.07837,-19.801,-14.791,-33.728,0.0,-5.01,-0.0883,79.56,-0.023425,18.07
150.842,588.453,-1139.494,0.5266,0.08494,-21.801,-16.842,-37.943,0.0,-4.959,-0.0877,77.66,-0.025623,18.12
150.891,589.474,-1139.548,0.6106,0.07876,-20.987,-17.974,-41.014,0.0,-3.013,0.0567,75.74,-0.025623,16.37
150.942,590.656,-1139.619,0.7029,0.08449,-23.828,-19.314,-22.635,0.0,-4.514,-0.0686,74.06,-0.027727,17.43
150.991,591.634,-1139.687,0.7758,0.08967,-24.671,-21.041,-26.805,0.0,-3.63,-0.1009,73.31,-0.030127,16.41
151.042,592.606,-1139.766,0.8573,0.07738,-20.896,-21.048,-34.553,0.0,0.152,0.18,73.06,-0.030127,16.95
151.094,593.575,-1139.856,0.9289,0.07983,-22.102,-20.964,-0.137,0.0,-1.138,0.0124,72.88,-0.03145,18.48
151.144,594.661,-1139.973,1.0029,0.08454,-24.201,-21.629,1.676,0.0,-2.571,-0.1016,72.72,-0.03184,17.94
151.193,595.682,-1140.099,1.0825,0.06904,-19.132,-20.619,-13.301,0.0,1.488,0.2107,72.57,-0.03184,16.5
151.245,596.637,-1140.231,1.1452,0.07495,-21.272,-20.152,20.203,0.0,-1.12,-0.0405,71.93,-0.032674,18.0
151.298,597.693,-1140.391,1.212,0.08381,-24.555,-21.325,9.351,0.0,-3.23,-0.2128,70.57,-0.031866,20.51
151.344,598.61,-1140.54,1.2842,0.07139,-21.311,-21.49,-23.464,0.0,0.179,0.0998,69.01,-0.031866,16.72
151.396,599.561,-1140.707,1.3473,0.08041,-25.849,-22.411,-3.301,0.0,-3.438,-0.1113,67.39,-0.031443,18.07
151.446,600.433,-1140.872,1.3979,0.08993,-29.565,-24.532,-18.415,0.0,-5.033,-0.1997,65.81,-0.027633,17.61
151.494,601.334,-1141.055,1.4745,0.07605,-25.969,-24.951,-42.422,0.0,-1.017,0.1636,64.06,-0.027633,15.05
151.545,602.208,-1141.244,1.528,0.08949,-31.889,-26.291,-8.388,0.0,-5.598,-0.1432,62.27,-0.02247,16.49
151.596,603.056,-1141.437,1.6,0.07339,-27.214,-26.115,-26.799,0.0,-1.1,0.165,60.63,-0.02247,16.65
151.646,603.885,-1141.644,1.6482,0.07718,-26.77,-25.331,3.529,0.0,-1.439,0.0909,60.17,-0.022935,16.7
151.696,604.705,-1141.867,1.7054,0.05711,-18.947,-22.359,15.671,0.0,3.412,0.3329,59.91,-0.022935,16.48
151.749,605.517,-1142.106,1.7412,0.06403,-19.229,-20.199,59.442,0.0,0.971,-0.0096,59.67,-0.021185,18.14
151.799,606.321,-1142.362,1.7858,0.04319,-10.82,-16.506,43.2,0.0,5.686,0.2894,59.47,-0.021185,17.92
151.852,607.024,-1142.6,1.8081,0.05492,-13.625,-14.467,73.86,0.0,0.842,-0.102,59.29,-0.019903,20.46
151.9,607.814,-1142.884,1.8477,0.03657,-6.174,-11.253,40.784,0.0,5.078,0.2353,59.13,-0.019903,18.52
151.946,608.642,-1143.198,1.875,0.05732,-13.116,-10.737,64.287,0.0,-2.379,-0.2646,58.98,-0.019309,14.86
152.002,609.326,-1143.469,1.9124,0.04359,-7.662,-9.372,10.309,0.0,1.71,0.1367,58.82,-0.019309,19.95
152.048,610.141,-1143.804,1.9486,0.07009,-16.917,-11.185,27.31,0.0,-5.732,-0.3962,58.65,-0.017834,16.03
152.1,610.815,-1144.09,1.9637,0.09984,-28.672,-17.201,-36.275,0.0,-11.471,-0.65,58.49,-0.016481,18.01
152.155,611.617,-1144.442,2.0469,0.08749,-24.424,-20.361,-120.308,0.0,-4.062,0.1887,58.32,-0.016481,21.72
152.204,612.412,-1144.804,2.0875,0.11925,-38.534,-25.766,-63.204,0.0,-12.768,-0.4237,58.15,-0.012775,20.76
152.253,613.068,-1145.115,2.1691,0.10474,-33.353,-28.631,-108.099,0.0,-4.722,0.166,57.99,-0.012775,19.57
152.303,613.847,-1145.497,2.222,0.13541,-46.639,-34.358,-57.299,0.0,-12.281,-0.4996,57.79,-0.007969,19.49
152.354,614.489,-1145.826,2.3143,0.11891,-40.755,-37.303,-114.538,0.0,-3.453,0.1885,57.62,-0.007969,20.02
152.408,615.25,-1146.233,2.3745,0.14875,-55.848,-43.049,-58.896,0.0,-12.799,-0.4939,57.4,-0.004262,23.72
152.454,615.917,-1146.606,2.481,0.12844,-48.544,-45.57,-114.919,0.0,-2.974,0.2497,57.19,-0.004262,19.93
152.508,616.655,-1147.039,2.5458,0.15518,-61.943,-51.537,-50.426,0.0,-10.407,-0.5691,56.95,-0.000791,23.4
152.557,617.299,-1147.438,2.6552,0.13157,-53.288,-54.018,-119.335,0.0,0.73,0.2783,56.71,-0.000791,22.04
152.601,617.932,-1147.85,2.747,0.10795,-44.312,-51.585,-49.634,0.0,7.272,0.5997,56.46,-0.000791,15.06
152.664,618.666,-1148.356,2.8318,0.13018,-60.397,-52.626,48.676,0.0,-7.771,-0.4003,56.17,0.003976,28.16
152.711,619.232,-1148.768,2.914,0.10329,-49.897,-53.558,-20.83,0.0,3.661,-0.0211,55.88,0.003976,24.47
152.755,619.93,-1149.307,2.9899,0.12285,-66.476,-57.539,-18.647,0.0,-8.936,-0.4582,55.58,0.00747,17.94
152.806,620.502,-1149.775,3.0702,0.09432,-55.147,-57.28,-79.621,0.0,2.133,0.4531,55.27,0.00747,19.07
152.858,621.058,-1150.255,3.1186,0.10904,-62.326,-58.362,5.183,0.0,-3.963,-0.1782,54.97,0.011015,19.83
152.909,621.663,-1150.811,3.1957,0.07883,-50.13,-56.042,-21.64,0.0,5.912,0.4372,54.63,0.011015,20.7
152.955,622.182,-1151.318,3.2293,0.0817,-54.595,-54.956,46.4,0.0,0.362,-0.0913,54.28,0.016617,16.2
153.006,622.684,-1151.837,3.2786,0.05137,-41.772,-50.827,21.723,0.0,9.055,0.4628,53.93,0.016617,17.57
153.056,623.167,-1152.367,3.288,0.0571,-46.623,-48.689,82.585,0.0,2.066,-0.1339,53.61,0.019031,16.84
153.109,623.717,-1153.01,3.3237,0.02573,-32.905,-43.672,42.764,0.0,10.767,0.4766,53.27,0.019031,19.69
153.157,624.159,-1153.562,3.3106,0.02629,-34.182,-39.886,100.339,0.0,5.704,0.0031,52.94,0.01982,17.98
153.209,624.557,-1154.089,3.3197,-0.00408,-20.284,-33.512,75.704,0.0,13.228,0.4937,52.63,0.01982,19.47
153.258,625.013,-1154.731,3.2828,-0.00194,-22.96,-29.245,127.49,0.0,6.284,-0.0717,52.35,0.021967,17.91
153.311,625.446,-1155.383,3.27,-0.03071,-9.269,-22.759,85.342,0.0,13.49,0.4587,52.08,0.021967,20.72
153.361,625.835,-1156.007,3.2367,-0.05802,4.162,-13.278,129.717,0.0,17.441,0.6446,51.83,0.021967,19.9
153.407,626.164,-1156.564,3.1844,-0.05349,0.838,-7.847,189.62,0.0,8.685,-0.2345,51.61,0.026674,16.37
153.463,626.521,-1157.2,3.139,-0.07422,11.418,-2.046,108.62,0.0,13.464,0.2412,51.4,0.026674,21.13
153.51,626.864,-1157.841,3.0687,-0.06446,2.949,-0.376,116.02,0.0,3.325,-0.3742,51.24,0.02841,18.23
153.562,627.176,-1158.448,3.0199,-0.08029,11.304,2.511,33.408,0.0,8.793,0.2282,51.1,0.02841,20.28
153.61,627.497,-1159.096,2.9427,-0.06929,0.961,2.097,57.742,0.0,-1.136,-0.3602,50.94,0.029221,18.13
153.663,627.809,-1159.746,2.8894,-0.08053,7.184,2.947,-8.286,0.0,4.237,0.162,50.81,0.029221,20.2
153.711,628.131,-1160.436,2.8116,-0.06967,-1.697,1.435,16.994,0.0,-3.132,-0.3,50.69,0.029086,17.92
153.761,628.412,-1161.049,2.7626,-0.07657,2.356,1.037,-30.233,0.0,1.319,0.1027,50.58,0.029086,17.84
153.811,628.689,-1161.662,2.7097,-0.08133,5.426,2.322,-7.965,0.0,3.104,0.2211,50.48,0.029086,17.71
153.863,628.963,-1162.276,2.6517,-0.07127,-3.059,0.466,25.695,0.0,-3.525,-0.3937,50.37,0.028127,19.5
153.913,629.287,-1163.003,2.5948,-0.07171,-2.058,-1.373,-37.119,0.0,-0.685,-0.0624,50.26,0.028127,19.74
