t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
94.545,-85.386,-593.154,0.5294,-0.02317,2.306,1.934,6.407,0.0,0.372,-0.0058,49.77,0.001937,20.54
94.587,-85.589,-593.787,0.5141,-0.02262,2.284,2.037,3.976,0.0,0.248,-0.0065,49.92,0.001937,12.1
94.643,-85.804,-594.462,0.4984,-0.02298,2.698,2.233,2.053,0.0,0.465,0.0166,50.07,0.001581,17.0
94.691,-86.033,-595.178,0.4814,-0.02229,2.628,2.376,3.921,0.0,0.252,-0.0005,50.22,0.001581,15.19
94.74,-86.249,-595.858,0.4664,-0.02226,2.733,2.5,2.863,0.0,0.233,0.0024,50.38,0.001562,13.66
94.787,-86.452,-596.499,0.4519,-0.02076,2.205,2.419,2.487,0.0,-0.214,-0.0244,50.55,0.001562,11.24
94.841,-86.667,-597.184,0.4379,-0.02096,2.523,2.352,-1.629,0.0,0.171,-0.0008,50.72,0.001975,14.71
94.888,-86.87,-597.83,0.4241,-0.01966,2.084,2.196,-1.34,0.0,-0.112,-0.0147,50.87,0.001975,11.13
94.944,-87.085,-598.519,0.4113,-0.01968,1.662,2.008,-3.106,0.0,-0.347,-0.01,51.04,0.002129,17.37
94.987,-87.312,-599.252,0.3968,-0.01821,1.147,1.72,-3.763,0.0,-0.573,-0.0205,51.2,0.002129,9.87
95.042,-87.514,-599.905,0.3859,-0.01824,1.507,1.601,-5.764,0.0,-0.094,0.0135,51.38,0.002333,14.45
95.091,-87.728,-600.602,0.3732,-0.01677,0.961,1.394,-2.385,0.0,-0.434,-0.0164,51.54,0.002333,13.52
95.139,-87.941,-601.302,0.3615,-0.01536,0.433,1.044,-4.134,0.0,-0.611,-0.0273,51.72,0.002333,10.43
95.194,-88.142,-601.963,0.3516,-0.01652,1.099,1.044,-7.009,0.0,0.055,0.0367,51.89,0.002718,15.29
95.242,-88.343,-602.626,0.3405,-0.01544,0.729,1.02,0.003,0.0,-0.291,-0.0033,52.07,0.002718,12.99
95.295,-88.569,-603.376,0.329,-0.01655,1.669,1.176,-0.472,0.0,0.493,0.0242,52.25,0.002769,15.49
95.34,-88.783,-604.086,0.3171,-0.01568,1.417,1.241,3.107,0.0,0.176,-0.0072,52.42,0.002769,10.0
95.395,-88.984,-604.756,0.3069,-0.01707,1.724,1.351,1.304,0.0,0.373,0.0085,52.6,0.00254,14.88
95.443,-89.198,-605.472,0.2944,-0.01631,1.535,1.386,2.201,0.0,0.148,-0.0066,52.76,0.00254,12.88
95.495,-89.399,-606.147,0.2837,-0.01746,1.883,1.547,0.71,0.0,0.336,0.0187,52.93,0.00265,13.87
95.543,-89.613,-606.867,0.2709,-0.01652,1.606,1.603,3.217,0.0,0.002,-0.009,53.09,0.00265,11.83
95.596,-89.827,-607.589,0.2597,-0.01815,2.67,1.895,1.121,0.0,0.775,0.0348,53.26,0.002774,14.87
95.642,-90.053,-608.357,0.2456,-0.01707,2.34,2.051,5.832,0.0,0.288,-0.0087,53.43,0.002774,10.25
95.701,-90.254,-609.042,0.235,-0.01885,3.102,2.397,3.128,0.0,0.705,0.0319,53.63,0.003559,18.66
95.743,-90.455,-609.729,0.222,-0.01753,2.637,2.544,6.913,0.0,0.093,-0.0157,53.79,0.003559,10.58
95.8,-90.668,-610.462,0.2104,-0.01893,3.85,2.984,2.931,0.0,0.866,0.0462,53.97,0.004083,17.2
95.846,-90.893,-611.242,0.1958,-0.017,3.103,3.132,8.814,0.0,-0.029,-0.0256,54.16,0.004083,12.8
95.898,-91.092,-611.937,0.1856,-0.01836,4.357,3.504,2.95,0.0,0.852,0.0366,54.33,0.003533,14.73
95.945,-91.303,-612.679,0.1722,-0.01631,3.539,3.583,7.448,0.0,-0.043,-0.0281,54.51,0.003533,11.37
96.0,-91.5,-613.38,0.1623,-0.01701,4.045,3.646,1.568,0.0,0.399,0.0006,54.69,0.003137,15.76
96.045,-91.709,-614.127,0.15,-0.01475,3.107,3.427,1.266,0.0,-0.32,-0.0373,54.87,0.003137,11.01
96.1,-91.929,-614.922,0.1394,-0.01531,3.017,3.221,-4.389,0.0,-0.204,-0.0058,55.03,0.002441,15.73
96.147,-92.124,-615.63,0.1289,-0.01327,2.167,2.853,-4.116,0.0,-0.686,-0.0298,55.2,0.002441,12.13
96.201,-92.331,-616.386,0.1201,-0.01371,2.309,2.564,-7.35,0.0,-0.255,-0.0018,55.37,0.001911,16.08
96.246,-92.524,-617.1,0.1106,-0.0121,1.654,2.199,-5.776,0.0,-0.545,-0.0208,55.56,0.001911,10.51
96.301,-92.729,-617.862,0.1026,-0.0136,2.235,2.056,-7.313,0.0,0.179,0.0183,55.75,0.002128,15.19
96.347,-92.922,-618.581,0.093,-0.01207,1.62,1.821,-2.863,0.0,-0.201,-0.0177,55.93,0.002128,10.77
96.401,-93.138,-619.393,0.0842,-0.01379,2.087,1.861,-4.687,0.0,0.226,0.0301,56.12,0.00194,15.04
96.447,-93.342,-620.163,0.0738,-0.01247,1.59,1.798,0.8,0.0,-0.208,-0.013,56.28,0.00194,10.31
96.502,-93.533,-620.89,0.066,-0.01471,2.699,2.124,-1.268,0.0,0.575,0.0521,56.47,0.0021,15.44
96.552,-93.736,-621.665,0.0547,-0.01315,2.097,2.248,6.515,0.0,-0.151,-0.0168,56.66,0.0021,15.19
96.604,-93.926,-622.397,0.0465,-0.01575,3.719,2.682,2.484,0.0,1.036,0.0477,56.85,0.001097,17.08
96.65,-94.14,-623.225,0.0337,-0.01408,3.083,2.865,8.692,0.0,0.218,-0.02,57.03,0.001097,12.31
96.711,-94.341,-624.009,0.024,-0.0164,4.165,3.227,3.651,0.0,0.938,0.0314,57.22,0.001556,23.09
96.75,-94.529,-624.75,0.0122,-0.01436,3.341,3.281,7.235,0.0,0.06,-0.0304,57.4,0.001556,11.65
96.804,-94.728,-625.539,0.0019,-0.01617,4.165,3.289,1.076,0.0,0.876,-0.0045,57.57,0.001834,15.43
96.852,-94.914,-626.285,-0.0098,-0.01418,3.373,3.073,0.165,0.0,0.3,-0.031,57.73,0.001834,13.2
96.906,-95.122,-627.127,-0.021,-0.01644,3.595,3.041,-4.323,0.0,0.554,0.0182,57.92,0.001619,16.56
96.954,-95.307,-627.879,-0.0331,-0.01474,2.938,2.879,-0.63,0.0,0.059,-0.0194,58.11,0.001619,13.99
97.004,-95.502,-628.68,-0.0445,-0.01725,3.593,3.205,-3.245,0.0,0.388,0.0625,58.31,0.001948,13.88
97.055,-95.708,-629.532,-0.0549,-0.02067,5.977,4.283,6.519,0.0,1.694,0.1164,58.51,0.002355,14.95
97.107,-95.89,-630.292,-0.0701,-0.01836,5.077,4.816,21.564,0.0,0.261,-0.0386,58.7,0.002355,16.79
97.158,-96.071,-631.055,-0.0791,-0.02152,7.122,5.711,10.649,0.0,1.41,0.0693,58.89,0.0017,16.98
97.205,-96.26,-631.869,-0.0957,-0.01786,5.615,5.986,17.917,0.0,-0.371,-0.0555,59.08,0.0017,14.61
97.256,-96.437,-632.638,-0.1052,-0.01954,7.352,6.486,5.495,0.0,0.867,0.041,59.25,0.002053,15.01
97.307,-96.621,-633.458,-0.1201,-0.01551,5.66,6.413,9.992,0.0,-0.753,-0.0624,59.44,0.002053,16.06
97.357,-96.803,-634.282,-0.1294,-0.01624,6.743,6.374,-1.446,0.0,0.369,0.0021,59.64,0.002021,15.01
97.405,-96.972,-635.06,-0.1409,-0.01224,5.031,5.882,-0.789,0.0,-0.851,-0.0646,59.83,0.002021,12.8
97.46,-97.148,-635.891,-0.1487,-0.01232,4.873,5.471,-9.846,0.0,-0.598,-0.0058,60.02,0.001986,17.63
97.506,-97.312,-636.675,-0.1575,-0.00896,3.431,4.808,-8.215,0.0,-1.377,-0.0495,60.2,0.001986,13.23
97.56,-97.504,-637.61,-0.164,-0.00828,3.417,4.245,-13.251,0.0,-0.828,-0.0093,60.39,0.00212,17.03
97.608,-97.673,-638.451,-0.1695,-0.00483,1.904,3.431,-11.275,0.0,-1.526,-0.0546,60.59,0.00212,15.0
97.661,-97.831,-639.244,-0.1723,-0.005,1.8,3.077,-16.278,0.0,-1.276,0.0358,60.79,0.002649,17.66
97.711,-97.996,-640.091,-0.1734,-0.00496,3.021,2.956,-7.08,0.0,0.065,0.0202,60.99,0.002805,17.19
97.765,-98.139,-640.841,-0.1759,-0.00162,1.529,2.379,-2.414,0.0,-0.85,-0.0679,61.2,0.002805,20.81
97.813,-98.319,-641.795,-0.1748,-0.00207,1.14,1.806,-11.532,0.0,-0.666,-0.0197,61.4,0.003025,18.2
97.857,-98.469,-642.602,-0.1755,5e-05,0.186,1.176,-11.47,0.0,-0.99,-0.0278,61.58,0.003025,12.35
97.914,-98.618,-643.41,-0.1743,0.00013,-0.217,0.733,-12.591,0.0,-0.95,0.0041,61.76,0.00242,18.53
97.965,-98.784,-644.323,-0.1735,0.00135,-0.78,0.299,-8.859,0.0,-1.079,-0.0143,61.96,0.00242,19.77
98.032,-98.923,-645.087,-0.1718,-0.00028,0.18,0.121,-8.687,0.0,0.059,0.0206,62.19,0.002912,35.46
98.065,-99.098,-646.058,-0.17,-0.00275,0.834,0.275,-3.566,0.0,0.56,0.0402,62.41,0.003022,17.37
98.108,-99.256,-646.929,-0.1725,-0.0027,0.829,0.411,3.077,0.0,0.418,0.003,62.59,0.003022,9.79
98.164,-99.404,-647.752,-0.1735,-0.00489,1.289,0.87,2.732,0.0,0.42,0.0497,62.76,0.003169,16.02
98.209,-99.562,-648.628,-0.1776,-0.00435,1.089,1.187,9.168,0.0,-0.098,-0.0037,62.96,0.003169,10.85
98.264,-99.71,-649.456,-0.1803,-0.00666,2.926,1.649,6.346,0.0,1.277,0.0313,63.16,0.002907,15.25
98.309,-99.868,-650.339,-0.1858,-0.00574,2.57,1.897,9.239,0.0,0.673,-0.0137,63.39,0.002907,9.88
98.367,-100.025,-651.224,-0.1905,-0.00814,3.217,2.322,4.972,0.0,0.895,0.0332,63.61,0.003052,17.47
98.411,-100.173,-652.061,-0.1952,-0.00918,3.743,2.85,8.491,0.0,0.893,0.0292,63.82,0.002495,12.03
98.464,-100.328,-652.953,-0.2029,-0.00742,3.043,2.98,10.554,0.0,0.063,-0.0371,64.03,0.002495,14.35
98.516,-100.483,-653.849,-0.2076,-0.00851,3.593,3.092,2.6,0.0,0.501,0.0021,64.25,0.002529,15.76
98.561,-100.627,-654.695,-0.2141,-0.00644,2.751,2.949,2.251,0.0,-0.198,-0.0318,64.46,0.002529,10.37
98.616,-100.779,-655.596,-0.2189,-0.00753,3.09,2.796,-2.865,0.0,0.294,-0.0063,64.66,0.002567,15.47
98.664,-100.93,-656.501,-0.2229,-0.00857,2.911,2.757,-3.055,0.0,0.154,0.0105,64.85,0.002539,13.43
98.716,-101.07,-657.356,-0.2297,-0.00686,2.23,2.534,-0.788,0.0,-0.305,-0.0269,65.05,0.002539,14.98
98.765,-101.236,-658.374,-0.2349,-0.00839,2.732,2.508,-4.451,0.0,0.223,0.0197,65.24,0.002363,13.79
98.815,-101.374,-659.234,-0.2415,-0.00667,2.047,2.339,-0.522,0.0,-0.292,-0.0209,65.44,0.002363,13.38
98.869,-101.52,-660.151,-0.2469,-0.00925,2.918,2.65,-3.379,0.0,0.268,0.061,65.63,0.002195,16.98
98.918,-101.665,-661.072,-0.2521,-0.01154,4.666,3.249,6.207,0.0,1.417,0.0512,65.87,0.002461,15.16
98.963,-101.809,-661.996,-0.2618,-0.00935,3.813,3.376,11.986,0.0,0.438,-0.0451,66.11,0.002461,10.04
99.02,-101.942,-662.869,-0.2677,-0.0115,4.152,3.527,2.534,0.0,0.625,0.0079,66.34,0.002657,16.59
99.068,-102.083,-663.799,-0.2774,-0.00884,3.111,3.365,3.037,0.0,-0.254,-0.0386,66.53,0.002657,13.73
99.12,-102.221,-664.733,-0.2849,-0.00999,3.52,3.313,-3.244,0.0,0.207,0.0096,66.71,0.002791,15.81
99.166,-102.349,-665.615,-0.2905,-0.01192,4.179,3.649,-1.051,0.0,0.53,0.0524,66.93,0.002905,11.43
99.218,-102.483,-666.555,-0.3008,-0.00949,3.245,3.643,6.716,0.0,-0.398,-0.036,67.15,0.002905,13.49
99.271,-102.616,-667.499,-0.3078,-0.01155,4.475,3.822,-0.114,0.0,0.653,0.0256,67.38,0.002888,15.43
99.319,-102.739,-668.39,-0.3171,-0.00887,3.428,3.692,3.584,0.0,-0.265,-0.0369,67.59,0.002888,13.57
99.372,-102.867,-669.341,-0.3251,-0.01127,4.303,3.978,-2.596,0.0,0.325,0.0536,67.79,0.003185,16.03
99.417,-102.993,-670.294,-0.3323,-0.01287,5.708,4.594,5.724,0.0,1.114,0.056,67.99,0.003199,11.37
99.47,-103.116,-671.251,-0.3432,-0.00946,4.381,4.597,12.311,0.0,-0.216,-0.0641,68.2,0.003199,13.5
99.523,-103.237,-672.211,-0.3502,-0.01088,4.97,4.605,0.058,0.0,0.364,0.0009,68.4,0.003575,16.53
99.57,-103.354,-673.174,-0.3565,-0.01168,5.288,4.823,0.172,0.0,0.465,0.0295,68.6,0.003407,13.67
99.621,-103.469,-674.141,-0.3661,-0.00827,3.957,4.586,4.35,0.0,-0.629,-0.0559,68.82,0.003407,13.76
99.674,-103.581,-675.112,-0.3711,-0.00894,4.29,4.458,-4.748,0.0,-0.168,0.007,69.03,0.003671,16.8
99.721,-103.677,-675.97,-0.3775,-0.00579,3.042,4.075,-2.554,0.0,-1.033,-0.0401,69.25,0.003671,13.61
99.768,-103.784,-676.947,-0.3818,-0.0068,3.692,3.9,-7.659,0.0,-0.208,0.0157,69.45,0.003539,10.89
99.816,-103.888,-677.927,-0.3845,-0.00758,4.22,3.922,-3.5,0.0,0.298,0.0214,69.66,0.003324,8.34
99.873,-103.995,-678.968,-0.3908,-0.00436,2.95,3.54,0.435,0.0,-0.59,-0.0556,69.87,0.003324,14.84
99.922,-104.082,-679.838,-0.3923,-0.00484,2.805,3.143,-7.642,0.0,-0.338,-0.0153,70.08,0.003258,13.44
99.969,-104.177,-680.828,-0.3959,-0.00208,1.705,2.574,-7.928,0.0,-0.869,-0.038,70.27,0.003258,10.36
100.023,-104.27,-681.821,-0.3973,-0.00288,1.779,2.197,-11.388,0.0,-0.418,0.007,70.47,0.002926,13.47
100.074,-104.361,-682.816,-0.3975,-0.0043,2.166,2.156,-7.541,0.0,0.009,0.0339,70.66,0.002967,13.95
100.124,-104.455,-683.874,-0.4009,-0.0021,1.294,1.893,-0.804,0.0,-0.599,-0.0325,70.87,0.002967,13.76
100.177,-104.532,-684.758,-0.4019,-0.00428,2.017,1.856,-5.262,0.0,0.161,0.0224,71.08,0.002736,16.77
100.225,-104.617,-685.763,-0.4031,-0.00669,2.991,2.168,-0.738,0.0,0.823,0.0474,71.28,0.002376,14.07
100.273,-104.701,-686.77,-0.4089,-0.00476,2.255,2.184,6.235,0.0,0.072,-0.0305,71.47,0.002376,11.95
100.326,-104.787,-687.841,-0.413,-0.00734,2.932,2.333,0.312,0.0,0.599,0.0191,71.66,0.002372,14.89
100.375,-104.868,-688.854,-0.4171,-0.00991,3.946,2.796,2.975,0.0,1.15,0.0491,71.86,0.002203,13.56
100.423,-104.937,-689.751,-0.4251,-0.00797,3.23,2.928,9.269,0.0,0.303,-0.0301,72.05,0.002203,10.28
100.479,-105.013,-690.771,-0.4315,-0.01073,3.892,3.202,2.639,0.0,0.69,0.0245,72.25,0.002265,16.32
100.531,-105.092,-691.853,-0.4388,-0.01348,5.224,3.822,5.487,0.0,1.402,0.0577,72.45,0.002206,18.23
100.584,-105.16,-692.818,-0.4507,-0.01099,4.329,4.006,12.385,0.0,0.323,-0.0391,72.63,0.002206,21.0
100.629,-105.23,-693.846,-0.4598,-0.01395,5.221,4.392,3.693,0.0,0.829,0.0345,72.81,0.001988,15.86
100.679,-105.298,-694.877,-0.4693,-0.01662,6.49,5.175,7.717,0.0,1.315,0.0689,73.0,0.001691,14.84
100.728,-105.358,-695.85,-0.484,-0.01342,5.349,5.394,15.652,0.0,-0.045,-0.0514,73.16,0.001691,14.17
100.78,-105.42,-696.885,-0.495,-0.01561,6.547,5.744,4.383,0.0,0.803,0.026,73.33,0.00131,15.54
100.827,-105.478,-697.924,-0.5055,-0.0173,7.352,6.365,7.008,0.0,0.987,0.0499,73.5,0.001264,11.5
100.883,-105.531,-698.965,-0.5215,-0.01308,5.826,6.335,12.409,0.0,-0.508,-0.0692,73.68,0.001264,17.14
100.926,-105.575,-699.886,-0.5303,-0.01401,6.654,6.34,-0.601,0.0,0.314,0.004,73.84,0.001224,10.04
100.979,-105.623,-700.994,-0.5398,-0.01447,6.839,6.594,0.116,0.0,0.245,0.0348,74.02,0.001252,12.44
101.032,-105.663,-702.043,-0.5527,-0.00968,5.076,6.246,5.069,0.0,-1.17,-0.0751,74.2,0.001252,15.82
101.084,-105.698,-703.095,-0.5596,-0.00937,5.278,5.909,-6.962,0.0,-0.631,-0.0105,74.37,0.000905,17.23
101.133,-105.729,-704.15,-0.564,-0.00906,5.617,5.803,-6.731,0.0,-0.186,0.0204,74.55,0.00086,15.15
101.182,-105.754,-705.207,-0.5712,-0.00441,3.872,5.217,-2.126,0.0,-1.345,-0.0707,74.71,0.00086,14.79
101.228,-105.774,-706.266,-0.5727,-0.00379,3.634,4.622,-11.721,0.0,-0.988,-0.0217,74.86,0.000732,9.84
101.283,-105.787,-707.203,-0.5716,-0.00285,3.452,4.168,-11.904,0.0,-0.717,-0.0009,75.01,0.000922,14.81
101.332,-105.798,-708.267,-0.5727,0.00152,1.771,3.352,-9.062,0.0,-1.581,-0.0666,75.16,0.000922,13.78
101.383,-105.804,-709.333,-0.5689,0.00155,1.632,2.702,-16.333,0.0,-1.07,-0.0051,75.32,0.000859,13.57
101.43,-105.807,-710.401,-0.5634,0.00168,1.592,2.394,-12.987,0.0,-0.801,0.0249,75.49,0.000776,9.57
101.486,-105.806,-711.472,-0.56,0.00479,0.36,1.838,-6.174,0.0,-1.478,-0.0453,75.65,0.000776,16.08
101.538,-105.801,-712.608,-0.5532,0.00416,0.799,1.546,-11.114,0.0,-0.747,0.0174,75.81,0.000706,17.03
101.588,-105.793,-713.683,-0.5459,0.00325,1.432,1.629,-5.841,0.0,-0.197,0.0421,75.97,0.00093,17.06
101.641,-105.784,-714.697,-0.5414,0.00561,0.485,1.419,1.652,0.0,-0.934,-0.0378,76.13,0.00093,19.87
101.682,-105.773,-715.713,-0.535,0.00457,1.286,1.327,-4.182,0.0,-0.041,0.009,76.26,0.001005,10.05
101.734,-105.759,-716.731,-0.5284,0.00378,1.571,1.407,-1.842,0.0,0.164,0.0208,76.41,0.000892,11.93
101.783,-105.743,-717.814,-0.5236,0.00542,0.9,1.266,1.596,0.0,-0.366,-0.028,76.56,0.000892,10.94
101.839,-105.725,-718.9,-0.5175,0.00478,1.125,1.205,-2.82,0.0,-0.079,0.0062,76.72,0.000915,15.56
101.884,-105.706,-719.988,-0.5113,0.00406,1.297,1.338,-1.231,0.0,-0.04,0.025,76.87,0.000887,11.11
101.933,-105.685,-721.078,-0.505,0.00335,1.929,1.593,2.664,0.0,0.336,0.0217,77.02,0.000942,8.95
101.985,-105.664,-722.105,-0.501,0.00474,1.365,1.581,5.107,0.0,-0.216,-0.0284,77.16,0.000942,10.71
102.038,-105.638,-723.328,-0.4944,0.00426,1.533,1.533,-0.233,0.0,0.001,-0.0056,77.3,0.001092,13.75
102.094,-105.614,-724.359,-0.4886,0.00432,1.611,1.504,-0.974,0.0,0.107,0.0011,77.45,0.000746,19.65
102.136,-105.588,-725.393,-0.4835,0.00562,1.071,1.319,-0.573,0.0,-0.248,-0.0228,77.59,0.000746,10.86
102.189,-105.56,-726.492,-0.4768,0.0055,0.819,1.153,-3.702,0.0,-0.334,-0.0038,77.72,0.001102,13.67
102.241,-105.532,-727.529,-0.4702,0.00546,0.847,1.072,-3.322,0.0,-0.225,0.0061,77.85,0.001034,15.69
102.287,-105.501,-728.633,-0.4637,0.00645,0.417,0.894,-1.621,0.0,-0.476,-0.0164,77.98,0.001034,11.35
102.336,-105.469,-729.738,-0.4565,0.00598,0.63,0.769,-3.565,0.0,-0.14,0.0013,78.1,0.000797,10.39
102.388,-105.436,-730.845,-0.4492,0.0057,0.751,0.693,-2.488,0.0,0.058,0.0023,78.23,0.000816,11.68
102.438,-105.404,-731.888,-0.4421,0.00548,0.488,0.618,-1.531,0.0,-0.13,-0.0024,78.35,0.0006,11.85
102.487,-105.369,-732.998,-0.4356,0.00636,0.101,0.436,-1.491,0.0,-0.335,-0.0176,78.47,0.0006,10.03
102.543,-105.33,-734.176,-0.4278,0.00597,0.083,0.324,-3.645,0.0,-0.241,0.0035,78.58,0.001369,15.55
102.593,-105.293,-735.289,-0.4204,0.00511,0.475,0.368,-2.227,0.0,0.107,0.0178,78.69,0.001046,15.74
102.644,-105.255,-736.404,-0.4134,0.00404,0.778,0.52,0.88,0.0,0.258,0.0166,78.8,0.00073,16.89
102.688,-105.217,-737.521,-0.4086,0.00456,0.541,0.547,3.034,0.0,-0.006,-0.0121,78.91,0.00073,9.93
102.743,-105.18,-738.573,-0.4034,0.00377,0.817,0.596,0.535,0.0,0.221,0.004,79.01,0.000982,14.94
102.794,-105.145,-739.561,-0.3985,0.00293,1.013,0.727,0.981,0.0,0.287,0.0131,79.12,0.000568,15.58
102.839,-105.1,-740.814,-0.3945,0.00351,0.759,0.75,2.614,0.0,0.01,-0.0105,79.23,0.000568,10.69
102.893,-105.059,-741.937,-0.3906,0.00276,0.809,0.803,0.463,0.0,0.007,0.005,79.36,0.000733,13.99
102.946,-105.02,-742.995,-0.387,0.00201,1.477,0.934,1.06,0.0,0.544,0.0127,79.48,0.000504,16.77
102.997,-104.977,-744.121,-0.3832,0.00105,1.35,1.135,2.617,0.0,0.215,0.0145,79.58,0.000908,17.19
103.046,-104.933,-745.249,-0.3816,0.00181,1.053,1.178,4.033,0.0,-0.125,-0.0151,79.71,0.000908,16.04
103.089,-104.889,-746.378,-0.3791,0.00159,1.19,1.239,0.859,0.0,-0.049,0.004,79.84,0.000877,8.96
103.147,-104.846,-747.443,-0.3764,0.00079,1.743,1.406,1.217,0.0,0.337,0.017,79.97,0.000508,16.3
103.194,-104.799,-748.576,-0.3738,0.0001,1.943,1.573,3.342,0.0,0.37,0.0059,80.1,0.001106,13.87
103.244,-104.751,-749.711,-0.373,0.0013,1.495,1.528,3.347,0.0,-0.033,-0.0239,80.25,0.001106,13.3
103.294,-104.704,-750.781,-0.3708,0.00134,1.724,1.39,-0.915,0.0,0.334,-0.0145,80.35,0.00081,13.15
103.345,-104.653,-751.919,-0.368,0.00127,0.769,1.276,-2.762,0.0,-0.507,-0.0014,80.48,0.00117,13.94
103.392,-104.604,-752.992,-0.3661,0.00233,0.361,1.086,-2.274,0.0,-0.725,-0.0146,80.61,0.00117,10.43
103.452,-104.55,-754.134,-0.3631,0.00255,0.65,0.98,-3.801,0.0,-0.33,0.0051,80.78,0.001005,20.2
103.498,-104.495,-755.278,-0.3592,0.00155,1.366,1.082,-2.12,0.0,0.285,0.0253,80.9,0.000782,15.38
103.55,-104.442,-756.356,-0.356,0.00108,1.192,1.256,2.033,0.0,-0.064,0.0137,81.03,0.001328,17.4
103.595,-104.384,-757.504,-0.3542,0.00216,0.783,1.23,3.482,0.0,-0.447,-0.0218,81.17,0.001328,11.72
103.65,-104.325,-758.653,-0.3513,0.00218,1.259,1.179,-0.514,0.0,0.081,-0.0045,81.29,0.001012,16.69
103.7,-104.268,-759.736,-0.348,0.00181,1.154,1.174,-1.028,0.0,-0.02,0.0047,81.42,0.000543,15.94
103.75,-104.206,-760.889,-0.3448,0.00201,1.337,1.139,-0.098,0.0,0.198,-0.0044,81.56,0.000915,15.57
103.796,-104.143,-762.043,-0.3419,0.00324,0.868,0.952,-0.699,0.0,-0.084,-0.0225,81.69,0.000915,11.45
103.849,-104.075,-763.268,-0.3376,0.00302,0.408,0.78,-3.742,0.0,-0.372,-0.0044,81.8,0.000554,13.58
103.9,-104.009,-764.426,-0.3334,0.00322,0.335,0.665,-3.441,0.0,-0.33,0.002,81.92,0.000805,14.34
103.95,-103.942,-765.586,-0.3283,0.00278,0.904,0.6,-2.289,0.0,0.303,0.0029,82.07,0.000666,14.76
103.997,-103.877,-766.679,-0.3247,0.00376,0.522,0.435,-1.298,0.0,0.086,-0.0162,82.2,0.000666,11.26
104.052,-103.808,-767.842,-0.3201,0.00323,-0.068,0.286,-3.301,0.0,-0.355,-0.0035,82.31,0.000715,16.48
104.101,-103.737,-769.007,-0.3158,0.00326,0.253,0.199,-2.976,0.0,0.053,0.0034,82.41,0.001113,15.27
104.155,-103.67,-770.105,-0.3109,0.00208,0.183,0.246,-1.74,0.0,-0.063,0.0157,82.51,0.001035,18.59
104.2,-103.598,-771.272,-0.3083,0.00242,0.04,0.252,0.937,0.0,-0.212,-0.0041,82.59,0.001035,13.76
104.252,-103.526,-772.441,-0.3054,0.00175,0.457,0.306,0.113,0.0,0.15,0.007,82.7,0.000867,15.89
104.305,-103.453,-773.611,-0.3028,0.00049,1.153,0.487,1.087,0.0,0.667,0.0195,82.81,0.00124,18.03
104.351,-103.383,-774.714,-0.3011,-0.00037,0.765,0.773,3.612,0.0,-0.008,0.0211,82.91,0.000682,13.59
104.399,-103.308,-775.887,-0.3013,0.00016,0.575,0.912,5.73,0.0,-0.337,-0.0106,83.01,0.000682,11.81
104.455,-103.232,-777.061,-0.301,-0.00025,1.102,1.112,2.773,0.0,-0.01,0.0135,83.12,0.001006,17.29
104.503,-103.16,-778.168,-0.3006,-0.00154,2.13,1.347,4.007,0.0,0.782,0.0118,83.21,0.001237,15.29
104.557,-103.083,-779.345,-0.3013,-0.00209,1.864,1.656,4.695,0.0,0.208,0.0185,83.31,0.00086,19.07
104.602,-103.004,-780.524,-0.3032,-0.00118,1.552,1.777,6.176,0.0,-0.224,-0.0155,83.42,0.00086,13.66
104.655,-102.928,-781.634,-0.3041,-0.00076,1.853,1.705,2.416,0.0,0.149,-0.0227,83.53,0.001241,15.97
104.705,-102.846,-782.816,-0.3045,-0.0012,1.694,1.71,-1.441,0.0,-0.016,0.0083,83.64,0.001608,15.57
104.753,-102.768,-783.929,-0.3049,-0.00089,1.753,1.666,0.11,0.0,0.087,-0.0067,83.75,0.001551,13.27
104.805,-102.683,-785.113,-0.3044,-0.00075,1.636,1.498,-0.88,0.0,0.138,-0.0189,83.86,0.001223,15.35
104.85,-102.597,-786.299,-0.3045,0.00069,1.128,1.201,-3.363,0.0,-0.073,-0.0238,83.96,0.001223,10.47
104.905,-102.504,-787.556,-0.3029,0.00118,0.451,0.952,-5.933,0.0,-0.502,-0.0037,84.07,0.001685,14.36
104.955,-102.413,-788.744,-0.3004,0.00153,0.402,0.8,-4.978,0.0,-0.398,0.0048,84.17,0.001474,14.55
105.005,-102.327,-789.864,-0.2969,0.00123,0.685,0.674,-3.043,0.0,0.011,-0.0017,84.27,0.001634,14.07
105.053,-102.233,-791.055,-0.2948,0.00228,0.299,0.457,-2.529,0.0,-0.158,-0.0171,84.37,0.001634,11.35
105.108,-102.144,-792.177,-0.2921,0.00167,0.026,0.464,-4.339,0.0,-0.438,0.0237,84.48,0.001543,16.1
105.157,-102.048,-793.371,-0.2893,0.0015,0.752,0.449,0.136,0.0,0.303,-0.0027,84.59,0.001761,15.21
105.209,-101.95,-794.566,-0.2864,0.0003,0.739,0.491,-0.287,0.0,0.248,0.0073,84.7,0.001459,17.11
105.257,-101.857,-795.692,-0.2856,0.00112,0.447,0.439,0.835,0.0,0.008,-0.0116,84.78,0.001459,14.34
